,Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year
17792,20,5,0.00,34.6,0,16,2018
17793,20,5,0.00,28.2,0,18,2018
17794,20,5,0.00,20.9,0,19,2018
17795,20,5,0.00,27.7,0,19,2018
17796,20,5,0.00,27.3,0,21,2018
17797,20,5,0.00,24.6,0,22,2018
17798,20,5,0.00,21.2,0,22,2018
17799,21,5,0.00,18.9,0,0,2018
17800,21,5,0.00,17.7,0,1,2018
17801,21,5,0.00,15.3,0,1,2018
17802,21,5,0.00,19.8,0,3,2018
17803,21,5,0.00,21.1,0,4,2018
17804,21,5,0.00,20.4,0,4,2018
17805,21,5,0.00,19.6,0,6,2018
17806,21,5,0.00,19.4,0,7,2018
17807,21,5,0.00,19.4,0,7,2018
17808,21,5,0.00,22.5,0,9,2018
17809,21,5,0.00,23.2,0,10,2018
17810,21,5,0.00,23.2,0,10,2018
17811,21,5,0.00,21.5,0,12,2018
17812,21,5,0.00,22.5,0,13,2018
17813,21,5,0.00,37.3,0,13,2018
17814,21,5,0.00,31.0,0,15,2018
17815,21,5,0.00,21.3,0,16,2018
17816,21,5,0.00,23.9,0,16,2018
17817,21,5,0.00,13.2,0,18,2018
17818,21,5,0.00,8.5,0,19,2018
17819,21,5,0.00,10.5,0,19,2018
17820,21,5,0.00,17.8,0,21,2018
17821,21,5,0.00,16.2,0,22,2018
17822,21,5,0.00,16.1,0,22,2018
17823,22,5,0.00,16.3,0,0,2018
17824,22,5,0.00,11.3,0,1,2018
17825,22,5,0.00,11.6,0,1,2018
17826,22,5,0.00,14.1,0,3,2018
17827,22,5,0.00,13.8,0,4,2018
17828,22,5,0.00,17.4,0,4,2018
17829,22,5,0.00,10.4,0,6,2018
17830,22,5,0.00,8.3,0,7,2018
17831,22,5,0.00,12.8,0,7,2018
17832,22,5,0.00,8.9,0,9,2018
17833,22,5,0.00,14.4,0,10,2018
17834,22,5,0.00,13.8,0,10,2018
17835,22,5,0.00,14.4,0,12,2018
17836,22,5,0.00,10.6,0,13,2018
17837,22,5,0.00,11.6,0,13,2018
17838,22,5,0.00,21.3,0,15,2018
17839,22,5,0.00,19.2,0,16,2018
17840,22,5,0.00,19.2,0,16,2018
17841,22,5,0.00,19.5,0,18,2018
17842,22,5,0.00,17.1,0,19,2018
17843,22,5,0.00,17.0,0,19,2018
17844,22,5,0.00,19.0,0,21,2018
17845,22,5,0.00,19.2,0,22,2018
17846,22,5,0.00,16.0,0,22,2018
17847,23,5,0.00,12.8,0,0,2018
17848,23,5,0.00,14.9,0,1,2018
17849,23,5,0.00,14.8,0,1,2018
17850,23,5,0.00,14.5,0,3,2018
17851,23,5,0.00,13.5,0,4,2018
17852,23,5,0.00,11.8,0,4,2018
17853,23,5,0.00,10.1,0,6,2018
17854,23,5,0.00,12.1,0,7,2018
17855,23,5,0.00,11.5,0,7,2018
17856,23,5,0.00,12.7,0,9,2018
17857,23,5,0.00,13.2,0,10,2018
17858,23,5,0.00,11.7,0,10,2018
17859,23,5,0.00,14.7,0,12,2018
17860,23,5,0.00,18.1,0,13,2018
17861,23,5,0.00,18.0,0,13,2018
17862,23,5,0.00,27.3,0,18,2018
17863,23,5,0.00,26.9,0,19,2018
17864,23,5,0.00,22.7,0,19,2018
17865,23,5,0.00,16.8,0,21,2018
17866,23,5,0.00,12.2,0,22,2018
17867,23,5,0.00,3.7,0,22,2018
17868,24,5,0.00,6.0,0,0,2018
17869,24,5,0.00,5.1,0,1,2018
17870,24,5,0.00,6.9,0,1,2018
17871,24,5,0.00,10.5,0,4,2018
17872,24,5,0.00,9.8,0,6,2018
17873,24,5,0.00,11.1,0,7,2018
17874,24,5,0.00,7.6,0,7,2018
17875,24,5,0.00,7.4,0,9,2018
17876,24,5,0.00,18.2,0,10,2018
17877,24,5,0.00,17.2,0,10,2018
17878,24,5,0.00,15.1,0,12,2018
17879,24,5,0.00,16.2,0,13,2018
17880,24,5,0.00,9.5,0,13,2018
17881,24,5,0.00,13.8,0,15,2018
17882,24,5,0.00,13.4,0,16,2018
17883,24,5,0.00,10.2,0,16,2018
17884,24,5,0.00,7.8,0,18,2018
17885,24,5,0.00,7.8,0,19,2018
17886,24,5,0.00,8.0,0,19,2018
17887,24,5,0.00,13.9,0,21,2018
17888,24,5,0.00,10.2,0,22,2018
17889,24,5,0.00,10.1,0,22,2018
17890,25,5,0.00,8.4,0,0,2018
17891,25,5,0.00,14.7,0,1,2018
17892,25,5,0.00,14.6,0,1,2018
17893,25,5,0.00,12.6,0,3,2018
17894,25,5,0.00,13.0,0,4,2018
17895,25,5,0.00,11.4,0,4,2018
17896,25,5,0.00,8.5,0,6,2018
17897,25,5,0.00,9.8,0,7,2018
17898,25,5,0.00,13.5,0,7,2018
17899,25,5,0.00,11.4,0,9,2018
17900,25,5,0.00,7.7,0,10,2018
17901,25,5,0.00,8.4,0,10,2018
17902,25,5,0.00,9.8,0,12,2018
17903,25,5,0.00,14.1,0,13,2018
17904,25,5,0.00,15.4,0,13,2018
17905,25,5,0.00,16.1,0,15,2018
17906,25,5,0.00,12.9,0,16,2018
17907,25,5,0.00,12.9,0,16,2018
17908,25,5,0.00,15.8,0,18,2018
17909,25,5,0.00,17.5,0,19,2018
17910,25,5,0.00,15.3,0,19,2018
17911,25,5,0.00,15.1,0,21,2018
17912,25,5,0.00,12.8,0,22,2018
17913,25,5,0.00,13.9,0,22,2018
17914,26,5,0.00,14.7,0,0,2018
17915,26,5,0.00,15.3,0,1,2018
17916,26,5,0.00,17.1,0,1,2018
17917,26,5,0.00,15.1,0,3,2018
17918,26,5,0.00,11.9,0,4,2018
17919,26,5,0.00,12.7,0,4,2018
17920,26,5,0.00,14.4,0,6,2018
17921,26,5,0.00,14.8,0,7,2018
17922,26,5,0.00,14.0,0,7,2018
17923,26,5,0.00,13.6,0,9,2018
17924,26,5,0.00,14.7,0,10,2018
17925,26,5,0.00,6.6,0,10,2018
17926,26,5,0.00,7.5,0,12,2018
17927,26,5,0.00,7.5,0,13,2018
17928,26,5,0.00,13.7,0,13,2018
17929,26,5,0.00,16.5,0,15,2018
17930,26,5,0.00,15.0,0,16,2018
17931,26,5,0.00,14.1,0,16,2018
17932,26,5,0.00,8.9,0,18,2018
17933,26,5,0.00,6.7,0,19,2018
17934,26,5,0.00,6.7,0,19,2018
17935,26,5,0.00,6.3,0,21,2018
17936,26,5,0.00,8.1,0,22,2018
17937,26,5,0.00,9.6,0,22,2018
17938,27,5,0.00,9.8,0,0,2018
17939,27,5,0.00,9.6,0,1,2018
17940,27,5,0.00,10.1,0,1,2018
17941,27,5,0.00,9.5,0,3,2018
17942,27,5,0.00,6.3,0,4,2018
17943,27,5,0.00,5.8,0,4,2018
17944,27,5,0.00,6.9,0,6,2018
17945,27,5,0.00,7.9,0,7,2018
17946,27,5,0.00,8.4,0,7,2018
17947,27,5,0.00,48.8,0,9,2018
17948,27,5,0.00,11.4,0,10,2018
17949,27,5,0.00,11.9,0,10,2018
17950,27,5,0.00,7.2,0,12,2018
17951,27,5,0.00,11.4,0,13,2018
17952,27,5,0.00,6.8,0,13,2018
17953,27,5,0.00,7.7,0,15,2018
17954,27,5,0.00,8.9,0,16,2018
17955,27,5,0.00,9.7,0,16,2018
17956,27,5,0.00,12.6,0,18,2018
17957,27,5,0.00,10.8,0,19,2018
17958,27,5,0.00,14.6,0,19,2018
17959,27,5,0.00,11.4,0,21,2018
17960,27,5,0.00,11.2,0,22,2018
17961,27,5,0.00,12.1,0,23,2018
17962,28,5,0.00,9.3,0,0,2018
17963,28,5,0.00,6.8,0,1,2018
17964,28,5,0.00,7.9,0,2,2018
17965,28,5,0.00,7.0,0,3,2018
17966,28,5,0.00,8.4,0,4,2018
17967,28,5,0.00,7.6,0,5,2018
17968,28,5,0.00,13.1,0,6,2018
17969,28,5,0.00,13.0,0,7,2018
17970,28,5,0.00,9.1,0,8,2018
17971,28,5,0.00,4.4,0,10,2018
17972,28,5,0.00,4.8,0,11,2018
17973,28,5,0.00,4.5,0,12,2018
17974,28,5,0.00,9.1,0,13,2018
17975,28,5,0.00,9.1,0,14,2018
17976,28,5,0.00,13.8,0,15,2018
17977,28,5,0.00,14.6,0,16,2018
17978,28,5,0.00,17.0,0,17,2018
17979,28,5,0.00,17.0,0,18,2018
17980,28,5,0.00,16.3,0,19,2018
17981,28,5,0.00,15.8,0,20,2018
17982,28,5,0.00,11.5,0,21,2018
17983,28,5,0.00,11.5,0,22,2018
17984,28,5,0.00,8.4,0,23,2018
17985,29,5,0.00,7.2,0,0,2018
17986,29,5,0.00,6.3,0,1,2018
17987,29,5,0.00,10.3,0,2,2018
17988,29,5,0.00,10.3,0,3,2018
17989,29,5,0.00,8.5,0,4,2018
17990,29,5,0.00,8.9,0,5,2018
17991,29,5,0.00,7.7,0,6,2018
17992,29,5,0.00,5.4,0,7,2018
17993,29,5,0.00,5.7,0,8,2018
17994,29,5,0.00,7.6,0,9,2018
17995,29,5,0.00,8.7,0,10,2018
17996,29,5,0.00,9.9,0,11,2018
17997,29,5,0.00,10.4,0,12,2018
17998,29,5,0.00,7.8,0,13,2018
17999,29,5,0.00,8.6,0,14,2018
18000,29,5,0.00,11.5,0,15,2018
18001,29,5,0.00,9.8,0,16,2018
18002,29,5,0.00,12.0,0,17,2018
18003,29,5,0.00,10.8,0,18,2018
18004,29,5,0.00,11.2,0,19,2018
18005,29,5,0.00,6.5,0,20,2018
18006,29,5,0.00,11.8,0,21,2018
18007,29,5,0.00,10.9,0,22,2018
18008,29,5,0.00,7.6,0,23,2018
18009,30,5,0.00,7.7,0,0,2018
18010,30,5,0.00,6.8,0,1,2018
18011,30,5,0.00,7.1,0,2,2018
18012,30,5,0.00,10.9,0,3,2018
18013,30,5,0.00,8.2,0,4,2018
18014,30,5,0.00,8.6,0,5,2018
18015,30,5,0.00,8.7,0,6,2018
18016,30,5,0.00,6.4,0,7,2018
18017,30,5,0.00,6.9,0,8,2018
18018,30,5,0.00,3.9,0,9,2018
18019,30,5,0.00,3.3,0,10,2018
18020,30,5,0.00,14.8,0,11,2018
18021,30,5,0.00,6.6,0,12,2018
18022,30,5,0.00,10.9,0,13,2018
18023,30,5,0.00,10.5,0,14,2018
18024,30,5,0.00,20.0,0,15,2018
18025,30,5,0.00,18.0,0,16,2018
18026,30,5,0.00,20.8,0,17,2018
18027,30,5,0.00,20.9,0,18,2018
18028,30,5,0.00,13.2,0,19,2018
18029,30,5,0.00,12.2,0,20,2018
18030,30,5,0.00,12.1,0,21,2018
18031,30,5,0.00,11.0,0,22,2018
18032,30,5,0.00,12.5,0,23,2018
18033,31,5,0.00,11.1,0,0,2018
18034,31,5,0.00,6.2,0,1,2018
18035,31,5,0.00,9.3,0,2,2018
18036,31,5,1.00,8.6,0,3,2018
18037,31,5,1.00,8.1,0,4,2018
18038,31,5,1.00,8.3,0,5,2018
18039,31,5,1.00,7.8,0,6,2018
18040,31,5,1.00,6.7,0,7,2018
18041,31,5,1.00,5.1,0,8,2018
18042,31,5,1.00,5.2,0,9,2018
18043,31,5,1.00,8.5,0,10,2018
18044,31,5,1.00,11.9,0,11,2018
18045,31,5,1.00,13.2,0,12,2018
18046,31,5,1.00,13.5,0,13,2018
18047,31,5,1.00,11.8,0,14,2018
18048,31,5,1.00,9.9,0,15,2018
18049,31,5,1.00,12.0,0,16,2018
18050,31,5,1.00,14.3,0,17,2018
18051,31,5,1.00,14.8,0,18,2018
18052,31,5,1.00,13.5,0,19,2018
18053,31,5,0.00,19.2,0,20,2018
18054,31,5,0.00,18.8,0,21,2018
18055,31,5,0.00,18.5,0,22,2018
18056,31,5,0.00,18.2,0,23,2018
18057,1,6,0.00,18.0,0,0,2018
18058,1,6,0.00,18.7,0,1,2018
18059,1,6,0.00,17.8,0,2,2018
18060,1,6,0.00,20.5,0,3,2018
18061,1,6,0.00,19.5,0,4,2018
18062,1,6,0.00,21.1,0,5,2018
18063,1,6,0.00,22.6,0,6,2018
18064,1,6,0.00,21.4,0,7,2018
18065,1,6,0.00,19.8,0,8,2018
18066,1,6,0.00,22.2,0,9,2018
18067,1,6,0.00,23.8,0,10,2018
18068,1,6,0.00,23.7,0,11,2018
18069,1,6,0.00,24.5,0,12,2018
18070,1,6,0.00,24.5,0,13,2018
18071,1,6,0.00,22.6,0,14,2018
18072,1,6,0.00,21.1,0,15,2018
18073,1,6,0.00,17.3,0,16,2018
18074,1,6,0.00,17.5,0,17,2018
18075,1,6,0.00,21.5,0,18,2018
18076,1,6,0.00,19.5,0,19,2018
18077,1,6,0.00,16.4,0,20,2018
18078,1,6,0.00,16.1,0,21,2018
18079,1,6,0.00,15.8,0,22,2018
18080,1,6,0.00,16.4,0,23,2018
18081,2,6,0.00,16.7,0,0,2018
18082,2,6,0.00,17.0,0,1,2018
18083,2,6,0.00,18.2,0,2,2018
18084,2,6,0.00,20.0,0,3,2018
18085,2,6,0.00,18.7,0,4,2018
18086,2,6,0.00,20.8,0,5,2018
18087,2,6,0.00,21.7,0,6,2018
18088,2,6,0.00,21.0,0,7,2018
18089,2,6,0.00,20.4,0,8,2018
18090,2,6,0.00,20.5,0,9,2018
18091,2,6,0.00,23.4,0,10,2018
18092,2,6,0.00,24.6,0,11,2018
18093,2,6,0.00,25.0,0,12,2018
18094,2,6,0.00,22.8,0,13,2018
18095,2,6,0.00,22.9,0,14,2018
18096,2,6,0.00,22.3,0,15,2018
18097,2,6,0.00,22.3,0,16,2018
18098,2,6,0.00,21.7,0,17,2018
18099,2,6,0.00,21.2,0,18,2018
18100,2,6,0.00,20.5,0,19,2018
18101,2,6,0.00,20.1,0,20,2018
18102,2,6,0.00,21.9,0,21,2018
18103,2,6,0.00,20.2,0,22,2018
18104,2,6,0.00,20.0,0,23,2018
18105,3,6,0.00,18.9,0,0,2018
18106,3,6,0.00,18.7,0,1,2018
18107,3,6,0.00,18.9,0,2,2018
18108,3,6,0.00,20.7,0,3,2018
18109,3,6,0.00,26.1,0,4,2018
18110,3,6,0.00,19.1,0,5,2018
18111,3,6,0.00,15.6,0,6,2018
18112,3,6,0.00,39.0,0,7,2018
18113,3,6,0.00,41.4,0,8,2018
18114,3,6,0.00,42.1,0,9,2018
18115,3,6,0.00,42.0,0,10,2018
18116,3,6,0.00,42.0,0,11,2018
18117,3,6,0.00,40.9,0,12,2018
18118,3,6,0.00,39.3,0,13,2018
18119,3,6,0.00,38.9,0,14,2018
18120,3,6,0.00,35.3,0,15,2018
18121,3,6,0.00,37.4,0,16,2018
18122,3,6,0.00,35.2,0,17,2018
18123,3,6,0.00,34.6,0,18,2018
18124,3,6,0.00,32.6,0,19,2018
18125,3,6,0.00,33.4,0,20,2018
18126,3,6,0.00,33.8,0,21,2018
18127,3,6,0.00,33.1,0,22,2018
18128,3,6,0.00,28.6,0,23,2018
18129,4,6,0.00,30.4,0,0,2018
18130,4,6,0.00,29.7,0,1,2018
18131,4,6,0.00,31.7,0,2,2018
18132,4,6,0.00,32.4,0,3,2018
18133,4,6,0.00,32.6,0,4,2018
18134,4,6,0.00,35.3,0,5,2018
18135,4,6,0.00,35.3,0,6,2018
18136,4,6,0.00,35.2,0,7,2018
18137,4,6,0.00,20.9,0,8,2018
18138,4,6,0.00,21.5,0,9,2018
18139,4,6,0.00,21.8,0,10,2018
18140,4,6,0.00,20.9,0,11,2018
18141,4,6,0.00,20.0,0,12,2018
18142,4,6,0.00,19.9,0,13,2018
18143,4,6,0.00,19.3,0,14,2018
18144,4,6,0.00,19.3,0,15,2018
18145,4,6,0.00,19.3,0,16,2018
18146,4,6,0.00,18.5,0,17,2018
18147,4,6,0.00,22.6,0,18,2018
18148,4,6,0.00,22.6,0,19,2018
18149,4,6,0.00,19.3,0,20,2018
18150,4,6,0.00,18.8,0,21,2018
18151,4,6,0.00,19.0,0,22,2018
18152,4,6,0.00,16.0,0,23,2018
18153,5,6,0.00,17.0,0,0,2018
18154,5,6,0.00,16.7,0,1,2018
18155,5,6,0.00,17.2,0,2,2018
18156,5,6,0.00,19.1,0,3,2018
18157,5,6,0.00,20.9,0,4,2018
18158,5,6,0.00,22.5,0,5,2018
18159,5,6,0.00,20.4,0,6,2018
18160,5,6,0.00,20.3,0,7,2018
18161,5,6,0.00,19.7,0,8,2018
18162,5,6,0.00,19.8,0,9,2018
18163,5,6,0.00,21.1,0,10,2018
18164,5,6,0.00,21.2,0,11,2018
18165,5,6,0.00,20.6,0,12,2018
18166,5,6,0.00,18.7,0,13,2018
18167,5,6,0.00,18.6,0,14,2018
18168,5,6,0.00,18.8,0,15,2018
18169,5,6,0.00,19.6,0,16,2018
18170,5,6,0.00,11.0,0,17,2018
18171,5,6,0.00,11.0,0,18,2018
18172,5,6,0.00,9.9,0,19,2018
18173,5,6,0.00,9.8,0,20,2018
18174,5,6,0.00,11.4,0,21,2018
18175,5,6,0.00,11.3,0,22,2018
18176,5,6,0.00,9.9,0,23,2018
18177,6,6,0.00,6.5,0,0,2018
18178,6,6,0.00,7.3,0,2,2018
18179,6,6,0.00,9.7,0,3,2018
18180,6,6,0.00,4.5,0,4,2018
18181,6,6,0.00,4.5,0,5,2018
18182,6,6,0.00,6.6,0,6,2018
18183,6,6,0.00,6.2,0,7,2018
18184,6,6,0.00,5.7,0,8,2018
18185,6,6,0.00,7.1,0,9,2018
18186,6,6,0.00,6.9,0,10,2018
18187,6,6,0.00,6.9,0,11,2018
18188,6,6,0.00,6.3,0,12,2018
18189,6,6,0.00,8.0,0,13,2018
18190,6,6,0.00,10.5,0,14,2018
18191,6,6,0.00,14.6,0,17,2018
18192,6,6,0.00,15.3,0,18,2018
18193,6,6,0.00,15.6,0,19,2018
18194,6,6,0.00,7.9,0,20,2018
18195,6,6,0.00,8.8,0,21,2018
18196,6,6,0.00,15.6,0,22,2018
18197,6,6,0.00,15.1,0,23,2018
18198,7,6,0.00,12.1,0,0,2018
18199,7,6,0.00,13.1,0,1,2018
18200,7,6,0.00,17.7,0,3,2018
18201,7,6,0.00,19.2,0,4,2018
18202,7,6,0.00,13.6,0,5,2018
18203,7,6,0.00,13.3,0,6,2018
18204,7,6,0.00,11.5,0,7,2018
18205,7,6,0.00,5.9,0,8,2018
18206,7,6,1.00,4.5,0,9,2018
18207,7,6,1.00,4.0,0,10,2018
18208,7,6,0.00,7.5,0,11,2018
18209,7,6,0.00,6.2,0,12,2018
18210,7,6,0.00,8.3,0,13,2018
18211,7,6,0.00,10.2,0,14,2018
18212,7,6,0.00,12.5,0,15,2018
18213,7,6,0.00,26.5,0,16,2018
18214,7,6,0.00,11.3,0,17,2018
18215,7,6,0.00,6.6,0,18,2018
18216,7,6,0.00,6.4,0,19,2018
18217,7,6,0.00,10.6,0,20,2018
18218,7,6,0.00,14.9,0,21,2018
18219,7,6,0.00,14.5,0,22,2018
18220,7,6,0.00,10.1,0,23,2018
18221,8,6,0.00,10.9,0,0,2018
18222,8,6,0.00,7.0,0,1,2018
18223,8,6,0.00,7.2,0,2,2018
18224,8,6,0.00,8.4,0,3,2018
18225,8,6,0.00,5.9,0,4,2018
18226,8,6,0.00,8.7,0,5,2018
18227,8,6,0.00,8.9,0,6,2018
18228,8,6,0.00,14.2,0,7,2018
18229,8,6,0.00,13.8,0,8,2018
18230,8,6,0.00,10.4,0,9,2018
18231,8,6,0.00,10.4,0,10,2018
18232,8,6,0.00,8.1,0,11,2018
18233,8,6,0.00,8.6,0,12,2018
18234,8,6,0.00,10.6,0,13,2018
18235,8,6,0.00,14.3,0,14,2018
18236,8,6,0.00,12.4,0,15,2018
18237,8,6,0.00,10.7,0,16,2018
18238,8,6,0.00,9.8,0,17,2018
18239,8,6,0.00,14.4,0,18,2018
18240,8,6,0.00,14.1,0,19,2018
18241,8,6,0.00,16.9,0,20,2018
18242,8,6,0.00,10.9,0,21,2018
18243,8,6,0.00,10.9,0,22,2018
18244,8,6,0.00,12.5,0,23,2018
18245,9,6,0.00,11.2,0,0,2018
18246,9,6,0.00,11.1,0,1,2018
18247,9,6,0.00,7.2,0,2,2018
18248,9,6,0.00,7.1,0,3,2018
18249,9,6,0.00,7.1,0,4,2018
18250,9,6,0.00,7.2,0,5,2018
18251,9,6,0.00,10.7,0,8,2018
18252,9,6,0.00,5.2,0,9,2018
18253,9,6,0.00,5.6,0,10,2018
18254,9,6,0.00,8.8,0,11,2018
18255,9,6,0.00,12.1,0,12,2018
18256,9,6,0.00,12.1,0,13,2018
18257,9,6,0.00,20.8,0,14,2018
18258,9,6,0.00,6.2,0,16,2018
18259,9,6,0.00,12.6,0,18,2018
18260,9,6,0.00,7.0,0,19,2018
18261,9,6,0.00,6.4,0,20,2018
18262,9,6,0.00,6.9,0,21,2018
18263,9,6,0.00,4.1,0,22,2018
18264,9,6,0.00,5.2,0,23,2018
18265,10,6,0.00,5.3,0,0,2018
18266,10,6,0.00,7.7,0,1,2018
18267,10,6,0.00,5.5,0,2,2018
18268,10,6,0.00,8.5,0,3,2018
18269,10,6,0.00,9.0,0,4,2018
18270,10,6,0.00,8.6,0,5,2018
18271,10,6,0.00,12.8,0,7,2018
18272,10,6,0.00,10.3,0,8,2018
18273,10,6,0.00,10.3,0,9,2018
18274,10,6,0.00,11.2,0,10,2018
18275,10,6,0.00,14.2,0,11,2018
18276,10,6,0.00,14.4,0,12,2018
18277,10,6,0.00,4.7,0,13,2018
18278,10,6,0.00,9.1,0,14,2018
18279,10,6,0.00,10.1,0,15,2018
18280,10,6,0.00,18.9,0,16,2018
18281,10,6,0.00,18.2,0,17,2018
18282,10,6,0.00,12.5,0,18,2018
18283,10,6,0.00,9.0,0,19,2018
18284,10,6,0.00,9.9,0,20,2018
18285,10,6,0.00,7.3,0,21,2018
18286,10,6,0.00,2.2,0,22,2018
18287,10,6,0.00,1.4,0,23,2018
18288,11,6,0.00,1.3,0,0,2018
18289,11,6,0.00,4.4,0,1,2018
18290,11,6,0.00,6.5,0,2,2018
18291,11,6,0.00,7.8,0,3,2018
18292,11,6,0.00,6.9,0,4,2018
18293,11,6,0.00,4.9,0,5,2018
18294,11,6,0.00,5.6,0,6,2018
18295,11,6,0.00,5.8,0,7,2018
18296,11,6,0.00,17.4,0,8,2018
18297,11,6,0.00,15.7,0,9,2018
18298,11,6,0.00,3.5,0,10,2018
18299,11,6,0.00,5.9,0,11,2018
18300,11,6,0.00,8.4,0,12,2018
18301,11,6,0.00,9.8,0,13,2018
18302,11,6,0.00,9.9,0,14,2018
18303,11,6,0.00,6.4,0,15,2018
18304,11,6,0.00,6.5,0,16,2018
18305,11,6,0.00,13.7,0,17,2018
18306,11,6,0.00,12.2,0,18,2018
18307,11,6,0.00,6.0,0,19,2018
18308,11,6,0.00,5.7,0,20,2018
18309,11,6,0.00,4.5,0,21,2018
18310,11,6,0.00,9.5,0,22,2018
18311,11,6,0.00,9.0,0,23,2018
18312,12,6,0.00,5.6,0,0,2018
18313,12,6,0.00,8.9,0,1,2018
18314,12,6,0.00,10.3,0,2,2018
18315,12,6,0.00,8.3,0,3,2018
18316,12,6,0.00,5.1,0,4,2018
18317,12,6,0.00,9.6,0,5,2018
18318,12,6,0.00,9.6,0,6,2018
18319,12,6,0.00,9.8,0,7,2018
18320,12,6,0.00,6.4,0,8,2018
18321,12,6,0.00,6.5,0,9,2018
18322,12,6,0.00,11.3,0,10,2018
18323,12,6,0.00,8.8,0,11,2018
18324,12,6,0.00,12.3,0,12,2018
18325,12,6,0.00,10.0,0,13,2018
18326,12,6,0.00,11.9,0,14,2018
18327,12,6,0.00,12.4,0,15,2018
18328,12,6,0.00,10.3,0,16,2018
18329,12,6,0.00,6.3,0,17,2018
18330,12,6,0.00,9.9,0,18,2018
18331,12,6,0.00,9.7,0,19,2018
18332,12,6,0.00,12.6,0,20,2018
18333,12,6,0.00,12.7,0,21,2018
18334,12,6,0.00,13.5,0,22,2018
18335,12,6,0.00,11.8,0,23,2018
18336,13,6,0.00,7.3,0,0,2018
18337,13,6,0.00,7.2,0,1,2018
18338,13,6,0.00,10.7,0,2,2018
18339,13,6,0.00,10.4,0,3,2018
18340,13,6,0.00,8.4,0,4,2018
18341,13,6,0.00,6.1,0,5,2018
18342,13,6,0.00,10.8,0,6,2018
18343,13,6,0.00,10.9,0,7,2018
18344,13,6,0.00,6.3,0,8,2018
18345,13,6,0.00,7.4,0,9,2018
18346,13,6,0.00,9.0,0,10,2018
18347,13,6,0.00,9.5,0,11,2018
18348,13,6,0.00,9.2,0,12,2018
18349,13,6,0.00,10.9,0,13,2018
18350,13,6,0.00,14.6,0,16,2018
18351,13,6,0.00,10.2,0,17,2018
18352,13,6,0.00,10.8,0,18,2018
18353,13,6,0.00,15.5,0,19,2018
18354,13,6,0.00,15.1,0,20,2018
18355,13,6,0.00,15.5,0,21,2018
18356,13,6,0.00,14.4,0,22,2018
18357,13,6,0.00,13.3,0,23,2018
18358,14,6,0.00,15.7,0,0,2018
18359,14,6,0.00,15.7,0,1,2018
18360,14,6,0.00,12.5,0,2,2018
18361,14,6,0.00,13.2,0,3,2018
18362,14,6,0.00,13.9,0,4,2018
18363,14,6,0.00,15.7,0,5,2018
18364,14,6,0.00,14.7,0,8,2018
18365,14,6,0.00,14.2,0,9,2018
18366,14,6,0.00,13.7,0,10,2018
18367,14,6,0.00,10.6,0,11,2018
18368,14,6,0.00,11.8,0,12,2018
18369,14,6,0.00,13.7,0,13,2018
18370,14,6,0.00,11.7,0,14,2018
18371,14,6,0.00,17.2,0,15,2018
18372,14,6,0.00,15.6,0,16,2018
18373,14,6,0.00,13.4,0,17,2018
18374,14,6,0.00,14.7,0,18,2018
18375,14,6,0.00,14.6,0,19,2018
18376,14,6,0.00,14.8,0,20,2018
18377,14,6,0.00,14.4,0,21,2018
18378,14,6,0.00,13.4,0,22,2018
18379,14,6,0.00,10.9,0,23,2018
18380,15,6,0.00,13.9,0,0,2018
18381,15,6,0.00,16.0,0,1,2018
18382,15,6,0.00,15.9,0,2,2018
18383,15,6,0.00,9.7,0,3,2018
18384,15,6,0.00,6.9,0,4,2018
18385,15,6,0.00,10.2,0,5,2018
18386,15,6,0.00,10.6,0,6,2018
18387,15,6,0.00,12.8,0,7,2018
18388,15,6,0.00,13.9,0,8,2018
18389,15,6,0.00,16.2,0,9,2018
18390,15,6,0.00,13.2,0,10,2018
18391,15,6,0.00,14.9,0,13,2018
18392,15,6,0.00,18.4,0,14,2018
18393,15,6,0.00,20.1,0,16,2018
18394,15,6,0.00,18.1,0,17,2018
18395,15,6,0.00,17.6,0,18,2018
18396,15,6,0.00,16.5,0,19,2018
18397,15,6,0.00,19.0,0,20,2018
18398,15,6,0.00,17.3,0,21,2018
18399,15,6,0.00,19.4,0,22,2018
18400,15,6,0.00,19.5,0,23,2018
18401,16,6,0.00,20.1,0,0,2018
18402,16,6,0.00,18.2,0,1,2018
18403,16,6,0.00,15.8,0,3,2018
18404,16,6,0.00,10.9,0,4,2018
18405,16,6,0.00,19.2,0,7,2018
18406,16,6,0.00,19.2,0,8,2018
18407,16,6,0.00,19.4,0,9,2018
18408,16,6,0.00,12.6,0,10,2018
18409,16,6,0.00,25.4,0,11,2018
18410,16,6,0.00,17.3,0,12,2018
18411,16,6,0.00,18.5,0,13,2018
18412,16,6,0.00,18.5,0,14,2018
18413,16,6,0.00,33.3,0,15,2018
18414,16,6,0.00,33.5,0,16,2018
18415,16,6,0.00,32.6,0,19,2018
18416,16,6,0.00,32.5,0,20,2018
18417,16,6,0.00,32.6,0,21,2018
18418,16,6,1.00,11.7,0,22,2018
18419,16,6,0.00,10.7,0,23,2018
18420,17,6,0.00,9.1,0,0,2018
18421,17,6,0.00,14.9,0,1,2018
18422,17,6,0.00,21.8,0,2,2018
18423,17,6,0.00,22.7,0,3,2018
18424,17,6,0.00,30.0,0,4,2018
18425,17,6,0.00,20.7,0,5,2018
